customer_id,nombre,ciudad,segmento,fecha_registro
C04046,Cliente 4046,Montecristi,Retail,2021-03-13
C04047,Cliente 4047,Portoviejo,Mayorista,2022-02-22
C04048,Cliente 4048,Montecristi,Retail,2021-05-30
C04049,Cliente 4049,Montecristi,Retail,2023-12-18
C04050,Cliente 4050,Cuenca,VIP,2021-09-21
C04051,Cliente 4051,Manta,VIP,2021-11-03
C04052,Cliente 4052,Montecristi,Retail,2022-07-18
C04053,Cliente 4053,Montecristi,Retail,2021-01-03
C04054,Cliente 4054,Quito,Retail,2021-07-17
C04055,Cliente 4055,Quito,Retail,2022-05-12
C04056,Cliente 4056,Quito,VIP,2021-12-18
C04057,Cliente 4057,Manta,Retail,2021-08-07
C04058,Cliente 4058,Guayaquil,Retail,2023-03-09
C04059,Cliente 4059,Guayaquil,VIP,2023-01-20
C04060,Cliente 4060,Portoviejo,Mayorista,2022-02-05
C04061,Cliente 4061,Portoviejo,Corporativo,2021-04-18
C04062,Cliente 4062,Guayaquil,Retail,2023-06-17
C04063,Cliente 4063,Montecristi,VIP,2021-06-07
C04064,Cliente 4064,Guayaquil,Corporativo,2022-08-18
C04065,Cliente 4065,Montecristi,VIP,2022-05-07
C04066,Cliente 4066,Quito,Corporativo,2022-02-23
C04067,Cliente 4067,Cuenca,Retail,2022-06-17
C04068,Cliente 4068,Portoviejo,Corporativo,2023-03-21
C04069,Cliente 4069,Portoviejo,Corporativo,2023-11-09
C04070,Cliente 4070,Montecristi,Corporativo,2021-12-20
C04071,Cliente 4071,Montecristi,Mayorista,2022-04-13
C04072,Cliente 4072,Quito,VIP,2022-04-17
C04073,Cliente 4073,Portoviejo,Mayorista,2022-05-08
C04074,Cliente 4074,Cuenca,Corporativo,2023-03-07
C04075,Cliente 4075,Guayaquil,Mayorista,2021-11-06
C04076,Cliente 4076,Portoviejo,Corporativo,2023-11-05
C04077,Cliente 4077,Cuenca,Retail,2023-03-04
C04078,Cliente 4078,Guayaquil,VIP,2022-07-19
C04079,Cliente 4079,Cuenca,Mayorista,2021-04-30
C04080,Cliente 4080,Montecristi,Mayorista,2022-01-27
C04081,Cliente 4081,Guayaquil,Corporativo,2021-03-11
C04082,Cliente 4082,Quito,Mayorista,2021-11-18
C04083,Cliente 4083,Quito,Mayorista,2021-01-21
C04084,Cliente 4084,Quito,Retail,2021-04-15
C04085,Cliente 4085,Guayaquil,Mayorista,2023-08-22
C04086,Cliente 4086,Portoviejo,Mayorista,2022-04-08
C04087,Cliente 4087,Guayaquil,Retail,2023-02-28
C04088,Cliente 4088,Guayaquil,VIP,2022-11-24
C04089,Cliente 4089,Cuenca,Retail,2021-06-05
C04090,Cliente 4090,Portoviejo,Mayorista,2021-01-23
C04091,Cliente 4091,Montecristi,Retail,2021-12-18
C04092,Cliente 4092,Montecristi,Retail,2021-10-07
C04093,Cliente 4093,Cuenca,Retail,2022-02-26
C04094,Cliente 4094,Cuenca,Retail,2022-06-25
C04095,Cliente 4095,Quito,Mayorista,2023-09-09
C04096,Cliente 4096,Guayaquil,Mayorista,2022-08-18
C04097,Cliente 4097,Portoviejo,VIP,2022-08-18
C04098,Cliente 4098,Manta,Corporativo,2023-01-03
C04099,Cliente 4099,Manta,Mayorista,2022-06-12
C04100,Cliente 4100,Portoviejo,Corporativo,2023-08-24
C04101,Cliente 4101,Portoviejo,Mayorista,2023-08-30
C04102,Cliente 4102,Cuenca,VIP,2022-08-20
C04103,Cliente 4103,Manta,Retail,2021-05-26
C04104,Cliente 4104,Montecristi,Retail,2022-03-19
C04105,Cliente 4105,Quito,Retail,2022-11-25
C04106,Cliente 4106,Manta,VIP,2021-07-10
C04107,Cliente 4107,Manta,Mayorista,2022-11-23
C04108,Cliente 4108,Guayaquil,Retail,2021-04-09
C04109,Cliente 4109,Manta,VIP,2021-08-04
C04110,Cliente 4110,Cuenca,VIP,2022-11-29
C04111,Cliente 4111,Guayaquil,VIP,2023-12-31
C04112,Cliente 4112,Quito,Mayorista,2022-06-26
C04113,Cliente 4113,Cuenca,VIP,2022-02-27
C04114,Cliente 4114,Guayaquil,Corporativo,2021-02-12
C04115,Cliente 4115,Cuenca,Mayorista,2022-07-09
C04116,Cliente 4116,Guayaquil,Corporativo,2022-02-02
C04117,Cliente 4117,Manta,Mayorista,2021-07-14
C04118,Cliente 4118,Manta,Corporativo,2021-04-08
C04119,Cliente 4119,Quito,VIP,2021-02-22
C04120,Cliente 4120,Portoviejo,Retail,2023-02-01
C04121,Cliente 4121,Montecristi,Corporativo,2021-07-31
C04122,Cliente 4122,Quito,Corporativo,2023-06-22
C04123,Cliente 4123,Portoviejo,Retail,2022-12-23
C04124,Cliente 4124,Portoviejo,Corporativo,2022-09-14
C04125,Cliente 4125,Guayaquil,Corporativo,2021-03-10
C04126,Cliente 4126,Quito,Retail,2021-01-10
C04127,Cliente 4127,Cuenca,Mayorista,2022-04-27
C04128,Cliente 4128,Guayaquil,Mayorista,2023-02-19
C04129,Cliente 4129,Quito,Mayorista,2022-12-04
C04130,Cliente 4130,Cuenca,Mayorista,2023-02-12
C04131,Cliente 4131,Cuenca,VIP,2022-03-06
C04132,Cliente 4132,Montecristi,Corporativo,2021-08-31
C04133,Cliente 4133,Guayaquil,VIP,2022-09-20
C04134,Cliente 4134,Guayaquil,Mayorista,2022-04-20
C04135,Cliente 4135,Guayaquil,Corporativo,2022-04-14
C04136,Cliente 4136,Quito,Corporativo,2022-03-27
C04137,Cliente 4137,Cuenca,VIP,2021-08-13
C04138,Cliente 4138,Manta,VIP,2021-08-30
C04139,Cliente 4139,Quito,Corporativo,2023-09-10
C04140,Cliente 4140,Quito,Corporativo,2023-03-21
C04141,Cliente 4141,Montecristi,Mayorista,2023-11-23
C04142,Cliente 4142,Montecristi,Corporativo,2022-10-31
C04143,Cliente 4143,Guayaquil,Retail,2022-05-08
C04144,Cliente 4144,Quito,VIP,2022-03-13
C04145,Cliente 4145,Cuenca,Mayorista,2022-03-05
C04146,Cliente 4146,Cuenca,VIP,2022-10-18
C04147,Cliente 4147,Manta,Retail,2022-06-19
C04148,Cliente 4148,Portoviejo,Corporativo,2022-08-22
C04149,Cliente 4149,Montecristi,VIP,2021-04-24
C04150,Cliente 4150,Montecristi,VIP,2023-09-29
C04151,Cliente 4151,Portoviejo,Corporativo,2021-04-09
C04152,Cliente 4152,Manta,Retail,2021-11-24
C04153,Cliente 4153,Montecristi,Corporativo,2023-09-09
C04154,Cliente 4154,Cuenca,Corporativo,2022-06-15
C04155,Cliente 4155,Guayaquil,Retail,2021-07-18
C04156,Cliente 4156,Portoviejo,Retail,2021-05-10
C04157,Cliente 4157,Montecristi,VIP,2022-03-08
C04158,Cliente 4158,Portoviejo,Corporativo,2023-02-25
C04159,Cliente 4159,Cuenca,Retail,2022-11-18
C04160,Cliente 4160,Portoviejo,Corporativo,2021-07-18
C04161,Cliente 4161,Cuenca,Corporativo,2022-07-17
C04162,Cliente 4162,Portoviejo,Retail,2023-11-18
C04163,Cliente 4163,Guayaquil,VIP,2022-03-30
C04164,Cliente 4164,Portoviejo,Corporativo,2022-10-19
C04165,Cliente 4165,Portoviejo,VIP,2021-05-17
C04166,Cliente 4166,Guayaquil,Mayorista,2021-12-21
C04167,Cliente 4167,Guayaquil,Retail,2022-07-20
C04168,Cliente 4168,Manta,VIP,2023-03-20
C04169,Cliente 4169,Quito,VIP,2021-08-09
C04170,Cliente 4170,Cuenca,Retail,2023-09-25
C04171,Cliente 4171,Guayaquil,Retail,2021-02-16
C04172,Cliente 4172,Manta,Corporativo,2021-07-20
C04173,Cliente 4173,Guayaquil,Corporativo,2021-03-30
C04174,Cliente 4174,Montecristi,Retail,2023-08-17
C04175,Cliente 4175,Cuenca,Retail,2023-06-27
C04176,Cliente 4176,Portoviejo,Retail,2021-01-07
C04177,Cliente 4177,Cuenca,Mayorista,2021-05-17
C04178,Cliente 4178,Montecristi,VIP,2023-08-05
C04179,Cliente 4179,Quito,VIP,2022-06-13
C04180,Cliente 4180,Montecristi,Corporativo,2023-02-24
C04181,Cliente 4181,Portoviejo,Corporativo,2023-08-05
C04182,Cliente 4182,Cuenca,VIP,2021-06-16
C04183,Cliente 4183,Quito,Corporativo,2023-11-19
C04184,Cliente 4184,Cuenca,VIP,2023-12-19
C04185,Cliente 4185,Manta,Mayorista,2023-11-24
C04186,Cliente 4186,Quito,Mayorista,2022-03-12
C04187,Cliente 4187,Portoviejo,Corporativo,2022-07-20
C04188,Cliente 4188,Quito,Mayorista,2021-01-06
C04189,Cliente 4189,Montecristi,Mayorista,2022-01-05
C04190,Cliente 4190,Portoviejo,Mayorista,2022-12-11
C04191,Cliente 4191,Portoviejo,Retail,2022-04-10
C04192,Cliente 4192,Cuenca,Retail,2023-11-09
C04193,Cliente 4193,Cuenca,Corporativo,2023-04-16
C04194,Cliente 4194,Guayaquil,Corporativo,2023-08-13
C04195,Cliente 4195,Montecristi,Mayorista,2022-09-17
C04196,Cliente 4196,Guayaquil,Mayorista,2022-11-14
C04197,Cliente 4197,Guayaquil,Mayorista,2021-08-16
C04198,Cliente 4198,Guayaquil,Retail,2022-10-14
C04199,Cliente 4199,Quito,Retail,2023-03-26
C04200,Cliente 4200,Manta,VIP,2021-11-24
C04201,Cliente 4201,Quito,Retail,2022-10-31
C04202,Cliente 4202,Quito,VIP,2021-06-30
C04203,Cliente 4203,Portoviejo,VIP,2022-11-21
C04204,Cliente 4204,Manta,Mayorista,2023-04-21
C04205,Cliente 4205,Cuenca,Retail,2021-02-28
C04206,Cliente 4206,Portoviejo,Retail,2023-02-02
C04207,Cliente 4207,Montecristi,Corporativo,2021-04-05
C04208,Cliente 4208,Quito,Mayorista,2022-03-24
C04209,Cliente 4209,Manta,Corporativo,2022-10-28
C04210,Cliente 4210,Guayaquil,Retail,2021-04-28
C04211,Cliente 4211,Manta,Retail,2021-06-10
C04212,Cliente 4212,Quito,VIP,2021-11-14
C04213,Cliente 4213,Guayaquil,Corporativo,2023-06-11
C04214,Cliente 4214,Manta,VIP,2022-04-07
C04215,Cliente 4215,Portoviejo,Retail,2022-04-26
C04216,Cliente 4216,Quito,Retail,2021-10-25
C04217,Cliente 4217,Montecristi,Corporativo,2022-06-18
C04218,Cliente 4218,Portoviejo,Mayorista,2023-10-01
C04219,Cliente 4219,Cuenca,Retail,2023-01-03
C04220,Cliente 4220,Cuenca,Mayorista,2023-04-14
C04221,Cliente 4221,Montecristi,VIP,2023-03-20
C04222,Cliente 4222,Manta,Mayorista,2023-10-14
C04223,Cliente 4223,Guayaquil,VIP,2022-05-11
C04224,Cliente 4224,Quito,Mayorista,2023-02-13
C04225,Cliente 4225,Cuenca,Mayorista,2023-01-09
C04226,Cliente 4226,Guayaquil,Retail,2022-12-26
C04227,Cliente 4227,Manta,VIP,2023-02-03
C04228,Cliente 4228,Guayaquil,VIP,2022-11-10
C04229,Cliente 4229,Guayaquil,Corporativo,2021-11-28
C04230,Cliente 4230,Manta,Corporativo,2023-11-04
C04231,Cliente 4231,Quito,Retail,2023-11-04
C04232,Cliente 4232,Quito,Retail,2023-03-12
C04233,Cliente 4233,Cuenca,Mayorista,2021-11-20
C04234,Cliente 4234,Manta,Retail,2023-02-12
C04235,Cliente 4235,Portoviejo,Retail,2022-01-17
C04236,Cliente 4236,Manta,Retail,2021-08-25
C04237,Cliente 4237,Quito,VIP,2021-05-02
C04238,Cliente 4238,Portoviejo,Retail,2021-07-14
C04239,Cliente 4239,Quito,VIP,2022-04-04
C04240,Cliente 4240,Portoviejo,Corporativo,2022-07-24
C04241,Cliente 4241,Cuenca,Retail,2021-12-14
C04242,Cliente 4242,Quito,Mayorista,2021-04-28
C04243,Cliente 4243,Portoviejo,Mayorista,2023-04-19
C04244,Cliente 4244,Portoviejo,Retail,2023-03-15
C04245,Cliente 4245,Montecristi,VIP,2023-06-21
C04246,Cliente 4246,Cuenca,Retail,2022-06-02
C04247,Cliente 4247,Portoviejo,Corporativo,2022-08-08
C04248,Cliente 4248,Montecristi,Corporativo,2022-12-19
C04249,Cliente 4249,Montecristi,VIP,2022-02-27
C04250,Cliente 4250,Cuenca,Corporativo,2021-02-01
C04251,Cliente 4251,Guayaquil,VIP,2023-04-07
C04252,Cliente 4252,Montecristi,Mayorista,2021-11-25
C04253,Cliente 4253,Montecristi,VIP,2023-10-23
C04254,Cliente 4254,Portoviejo,Mayorista,2023-09-25
C04255,Cliente 4255,Portoviejo,Retail,2023-12-03
C04256,Cliente 4256,Portoviejo,VIP,2022-09-01
C04257,Cliente 4257,Manta,VIP,2022-03-12
C04258,Cliente 4258,Guayaquil,Mayorista,2021-04-16
C04259,Cliente 4259,Quito,Mayorista,2021-09-23
C04260,Cliente 4260,Cuenca,Corporativo,2021-06-17
C04261,Cliente 4261,Manta,Corporativo,2021-07-15
C04262,Cliente 4262,Guayaquil,Corporativo,2021-02-12
C04263,Cliente 4263,Guayaquil,Corporativo,2022-12-16
C04264,Cliente 4264,Cuenca,VIP,2021-04-08
C04265,Cliente 4265,Montecristi,Corporativo,2023-06-18
C04266,Cliente 4266,Guayaquil,Retail,2021-02-02
C04267,Cliente 4267,Quito,Retail,2021-12-14
C04268,Cliente 4268,Manta,Mayorista,2023-04-18
C04269,Cliente 4269,Manta,Retail,2021-06-09
C04270,Cliente 4270,Portoviejo,Corporativo,2022-05-06
C04271,Cliente 4271,Quito,VIP,2022-04-13
C04272,Cliente 4272,Cuenca,Mayorista,2023-07-16
C04273,Cliente 4273,Cuenca,Mayorista,2021-10-09
C04274,Cliente 4274,Montecristi,Mayorista,2023-03-17
C04275,Cliente 4275,Portoviejo,Corporativo,2023-11-28
C04276,Cliente 4276,Cuenca,Mayorista,2021-01-20
C04277,Cliente 4277,Cuenca,Retail,2021-01-10
C04278,Cliente 4278,Guayaquil,Mayorista,2021-01-05
C04279,Cliente 4279,Portoviejo,Corporativo,2021-01-09
C04280,Cliente 4280,Manta,Mayorista,2023-02-10
C04281,Cliente 4281,Montecristi,Mayorista,2022-09-25
C04282,Cliente 4282,Portoviejo,Corporativo,2021-08-16
C04283,Cliente 4283,Quito,Corporativo,2023-09-23
C04284,Cliente 4284,Cuenca,VIP,2021-10-25
C04285,Cliente 4285,Quito,Corporativo,2021-05-01
C04286,Cliente 4286,Montecristi,Corporativo,2023-03-29
C04287,Cliente 4287,Manta,Corporativo,2024-01-01
C04288,Cliente 4288,Portoviejo,Retail,2022-04-03
C04289,Cliente 4289,Quito,Mayorista,2023-09-02
C04290,Cliente 4290,Quito,Mayorista,2023-03-13
C04291,Cliente 4291,Quito,Mayorista,2022-08-23
C04292,Cliente 4292,Quito,Mayorista,2021-08-26
C04293,Cliente 4293,Guayaquil,Retail,2022-08-10
C04294,Cliente 4294,Guayaquil,Mayorista,2022-09-25
C04295,Cliente 4295,Manta,Mayorista,2021-10-01
C04296,Cliente 4296,Quito,Mayorista,2022-11-06
C04297,Cliente 4297,Guayaquil,Retail,2022-06-16
C04298,Cliente 4298,Cuenca,Corporativo,2023-05-06
C04299,Cliente 4299,Manta,VIP,2021-01-23
C04300,Cliente 4300,Montecristi,VIP,2022-09-13
C04301,Cliente 4301,Manta,VIP,2022-04-30
C04302,Cliente 4302,Manta,Corporativo,2023-02-21
C04303,Cliente 4303,Manta,VIP,2022-06-23
C04304,Cliente 4304,Manta,VIP,2022-07-27
C04305,Cliente 4305,Cuenca,Mayorista,2021-08-12
C04306,Cliente 4306,Guayaquil,Mayorista,2021-04-09
C04307,Cliente 4307,Manta,Retail,2021-01-26
C04308,Cliente 4308,Portoviejo,VIP,2021-12-20
C04309,Cliente 4309,Quito,Retail,2021-07-30
C04310,Cliente 4310,Guayaquil,Corporativo,2023-05-31
C04311,Cliente 4311,Montecristi,Corporativo,2022-08-04
C04312,Cliente 4312,Montecristi,Corporativo,2021-08-25
C04313,Cliente 4313,Manta,Retail,2022-01-01
C04314,Cliente 4314,Montecristi,VIP,2023-06-08
C04315,Cliente 4315,Cuenca,VIP,2022-08-22
C04316,Cliente 4316,Cuenca,VIP,2022-10-05
C04317,Cliente 4317,Manta,VIP,2022-07-06
C04318,Cliente 4318,Cuenca,VIP,2021-11-23
C04319,Cliente 4319,Cuenca,Retail,2023-10-07
C04320,Cliente 4320,Cuenca,Retail,2023-06-14
C04321,Cliente 4321,Portoviejo,Corporativo,2023-05-06
C04322,Cliente 4322,Quito,Retail,2021-08-21
C04323,Cliente 4323,Montecristi,VIP,2022-01-20
C04324,Cliente 4324,Cuenca,Retail,2021-06-02
C04325,Cliente 4325,Montecristi,VIP,2021-10-07
C04326,Cliente 4326,Portoviejo,Mayorista,2023-11-10
C04327,Cliente 4327,Montecristi,Corporativo,2023-11-13
C04328,Cliente 4328,Guayaquil,VIP,2023-06-13
C04329,Cliente 4329,Montecristi,VIP,2023-11-04
C04330,Cliente 4330,Guayaquil,Corporativo,2022-07-31
C04331,Cliente 4331,Portoviejo,Corporativo,2022-01-10
C04332,Cliente 4332,Manta,Corporativo,2021-07-02
C04333,Cliente 4333,Montecristi,Corporativo,2021-06-07
C04334,Cliente 4334,Portoviejo,Corporativo,2023-02-07
C04335,Cliente 4335,Guayaquil,Mayorista,2021-10-02
C04336,Cliente 4336,Manta,Corporativo,2021-03-14
C04337,Cliente 4337,Cuenca,Mayorista,2022-01-11
C04338,Cliente 4338,Guayaquil,Retail,2022-03-24
C04339,Cliente 4339,Montecristi,VIP,2023-06-30
C04340,Cliente 4340,Cuenca,VIP,2022-04-01
C04341,Cliente 4341,Quito,Mayorista,2022-12-16
C04342,Cliente 4342,Montecristi,VIP,2022-07-08
C04343,Cliente 4343,Guayaquil,VIP,2022-01-13
C04344,Cliente 4344,Portoviejo,Mayorista,2021-12-22
C04345,Cliente 4345,Manta,Retail,2022-03-11
C04346,Cliente 4346,Cuenca,Corporativo,2022-12-09
C04347,Cliente 4347,Montecristi,Corporativo,2021-03-01
C04348,Cliente 4348,Quito,Retail,2023-01-02
C04349,Cliente 4349,Manta,Retail,2022-11-21
C04350,Cliente 4350,Guayaquil,Mayorista,2021-09-25
C04351,Cliente 4351,Cuenca,Corporativo,2022-02-04
C04352,Cliente 4352,Portoviejo,VIP,2021-10-11
C04353,Cliente 4353,Montecristi,Corporativo,2023-06-03
C04354,Cliente 4354,Guayaquil,Mayorista,2023-07-17
C04355,Cliente 4355,Manta,Mayorista,2021-07-09
C04356,Cliente 4356,Montecristi,Corporativo,2023-02-18
C04357,Cliente 4357,Quito,Mayorista,2023-11-09
C04358,Cliente 4358,Portoviejo,Mayorista,2022-10-10
C04359,Cliente 4359,Montecristi,Mayorista,2021-07-14
C04360,Cliente 4360,Manta,Corporativo,2023-03-10
C04361,Cliente 4361,Manta,VIP,2022-08-20
C04362,Cliente 4362,Quito,Mayorista,2021-07-17
C04363,Cliente 4363,Portoviejo,VIP,2021-09-09
C04364,Cliente 4364,Montecristi,Corporativo,2021-10-31
C04365,Cliente 4365,Guayaquil,VIP,2021-12-17
C04366,Cliente 4366,Guayaquil,Mayorista,2021-12-04
C04367,Cliente 4367,Cuenca,Corporativo,2022-03-17
C04368,Cliente 4368,Montecristi,Mayorista,2023-07-28
C04369,Cliente 4369,Montecristi,Mayorista,2022-03-14
C04370,Cliente 4370,Manta,VIP,2023-04-13
C04371,Cliente 4371,Manta,Mayorista,2022-03-30
C04372,Cliente 4372,Montecristi,Mayorista,2022-01-18
C04373,Cliente 4373,Guayaquil,Retail,2021-05-24
C04374,Cliente 4374,Cuenca,VIP,2021-06-03
C04375,Cliente 4375,Cuenca,VIP,2021-03-19
C04376,Cliente 4376,Portoviejo,Retail,2023-08-22
C04377,Cliente 4377,Cuenca,Retail,2021-06-27
C04378,Cliente 4378,Quito,Mayorista,2022-01-20
C04379,Cliente 4379,Montecristi,Corporativo,2023-08-24
C04380,Cliente 4380,Montecristi,Corporativo,2023-08-21
C04381,Cliente 4381,Montecristi,Retail,2022-08-03
C04382,Cliente 4382,Quito,Mayorista,2021-04-01
C04383,Cliente 4383,Portoviejo,VIP,2021-10-12
C04384,Cliente 4384,Cuenca,Corporativo,2022-04-07
C04385,Cliente 4385,Portoviejo,VIP,2022-02-24
C04386,Cliente 4386,Cuenca,Corporativo,2023-03-12
C04387,Cliente 4387,Cuenca,Retail,2023-12-19
C04388,Cliente 4388,Cuenca,Retail,2021-12-29
C04389,Cliente 4389,Cuenca,Retail,2023-08-09
C04390,Cliente 4390,Quito,Mayorista,2021-01-12
C04391,Cliente 4391,Portoviejo,Mayorista,2022-11-29
C04392,Cliente 4392,Manta,VIP,2022-12-26
C04393,Cliente 4393,Guayaquil,Retail,2023-05-02
C04394,Cliente 4394,Quito,VIP,2023-06-23
C04395,Cliente 4395,Quito,VIP,2021-09-19
C04396,Cliente 4396,Guayaquil,Mayorista,2023-03-24
C04397,Cliente 4397,Guayaquil,Corporativo,2023-06-19
C04398,Cliente 4398,Montecristi,VIP,2023-01-03
C04399,Cliente 4399,Quito,Retail,2022-08-03
C04400,Cliente 4400,Guayaquil,VIP,2022-12-20
C04401,Cliente 4401,Portoviejo,Corporativo,2022-11-17
C04402,Cliente 4402,Guayaquil,VIP,2023-07-18
C04403,Cliente 4403,Cuenca,Corporativo,2023-06-23
C04404,Cliente 4404,Cuenca,Retail,2023-11-21
C04405,Cliente 4405,Montecristi,Corporativo,2023-09-02
C04406,Cliente 4406,Portoviejo,Retail,2023-06-20
C04407,Cliente 4407,Manta,Retail,2021-01-13
C04408,Cliente 4408,Quito,Corporativo,2022-03-03
C04409,Cliente 4409,Cuenca,Corporativo,2023-11-06
C04410,Cliente 4410,Portoviejo,Mayorista,2023-08-12
C04411,Cliente 4411,Portoviejo,Mayorista,2021-03-17
C04412,Cliente 4412,Manta,Mayorista,2022-01-24
C04413,Cliente 4413,Cuenca,Mayorista,2021-11-26
C04414,Cliente 4414,Montecristi,Mayorista,2021-07-13
C04415,Cliente 4415,Portoviejo,VIP,2021-02-26
C04416,Cliente 4416,Cuenca,Retail,2023-10-31
C04417,Cliente 4417,Guayaquil,Corporativo,2023-04-30
C04418,Cliente 4418,Guayaquil,Mayorista,2023-05-26
C04419,Cliente 4419,Portoviejo,Retail,2021-02-04
C04420,Cliente 4420,Portoviejo,Mayorista,2021-03-18
C04421,Cliente 4421,Quito,VIP,2022-02-10
C04422,Cliente 4422,Manta,Retail,2021-06-28
C04423,Cliente 4423,Portoviejo,Corporativo,2022-02-08
C04424,Cliente 4424,Portoviejo,VIP,2023-03-18
C04425,Cliente 4425,Quito,Retail,2022-12-12
C04426,Cliente 4426,Manta,VIP,2021-12-29
C04427,Cliente 4427,Cuenca,Retail,2023-06-13
C04428,Cliente 4428,Cuenca,VIP,2022-03-16
C04429,Cliente 4429,Guayaquil,Corporativo,2022-11-16
C04430,Cliente 4430,Quito,Mayorista,2023-03-30
C04431,Cliente 4431,Montecristi,VIP,2022-05-12
C04432,Cliente 4432,Quito,VIP,2021-09-26
C04433,Cliente 4433,Quito,Retail,2023-07-17
C04434,Cliente 4434,Manta,Corporativo,2021-03-31
C04435,Cliente 4435,Cuenca,VIP,2021-04-15
C04436,Cliente 4436,Quito,Corporativo,2022-04-15
C04437,Cliente 4437,Cuenca,Retail,2023-09-11
C04438,Cliente 4438,Manta,Corporativo,2022-12-12
C04439,Cliente 4439,Montecristi,Corporativo,2023-01-11
C04440,Cliente 4440,Cuenca,Retail,2023-09-25
C04441,Cliente 4441,Guayaquil,VIP,2023-09-27
C04442,Cliente 4442,Guayaquil,Retail,2022-12-12
C04443,Cliente 4443,Montecristi,Mayorista,2021-07-27
C04444,Cliente 4444,Guayaquil,Retail,2021-02-24
C04445,Cliente 4445,Manta,VIP,2022-10-19
C04446,Cliente 4446,Portoviejo,Corporativo,2022-12-17
C04447,Cliente 4447,Montecristi,Mayorista,2023-08-05
C04448,Cliente 4448,Portoviejo,Retail,2021-03-23
C04449,Cliente 4449,Quito,Mayorista,2023-10-01
C04450,Cliente 4450,Guayaquil,Retail,2023-05-08
C04451,Cliente 4451,Montecristi,Corporativo,2022-08-27
C04452,Cliente 4452,Quito,Mayorista,2023-01-04
C04453,Cliente 4453,Quito,Retail,2021-12-01
C04454,Cliente 4454,Portoviejo,Mayorista,2023-02-16
C04455,Cliente 4455,Quito,Corporativo,2022-07-22
C04456,Cliente 4456,Montecristi,Corporativo,2022-11-08
C04457,Cliente 4457,Montecristi,Retail,2021-09-15
C04458,Cliente 4458,Quito,VIP,2021-09-02
C04459,Cliente 4459,Portoviejo,VIP,2022-06-11
C04460,Cliente 4460,Cuenca,Retail,2022-07-31
C04461,Cliente 4461,Manta,VIP,2021-10-14
C04462,Cliente 4462,Montecristi,Mayorista,2023-04-13
C04463,Cliente 4463,Montecristi,Retail,2023-08-10
C04464,Cliente 4464,Portoviejo,VIP,2023-05-10
C04465,Cliente 4465,Portoviejo,Corporativo,2023-08-18
C04466,Cliente 4466,Montecristi,Corporativo,2023-01-24
C04467,Cliente 4467,Guayaquil,Corporativo,2021-10-08
C04468,Cliente 4468,Cuenca,Corporativo,2022-05-28
C04469,Cliente 4469,Manta,VIP,2023-05-24
C04470,Cliente 4470,Manta,VIP,2022-11-14
C04471,Cliente 4471,Portoviejo,Retail,2022-11-16
C04472,Cliente 4472,Quito,Retail,2021-05-16
C04473,Cliente 4473,Portoviejo,Retail,2023-05-18
C04474,Cliente 4474,Portoviejo,Retail,2021-10-29
C04475,Cliente 4475,Portoviejo,VIP,2023-08-16
C04476,Cliente 4476,Quito,Mayorista,2021-12-03
C04477,Cliente 4477,Cuenca,Retail,2021-07-10
C04478,Cliente 4478,Portoviejo,Mayorista,2021-03-06
C04479,Cliente 4479,Manta,Retail,2022-03-21
C04480,Cliente 4480,Guayaquil,Corporativo,2023-02-23
C04481,Cliente 4481,Guayaquil,VIP,2023-01-07
C04482,Cliente 4482,Montecristi,Retail,2022-11-17
C04483,Cliente 4483,Quito,Mayorista,2021-10-22
C04484,Cliente 4484,Cuenca,Retail,2022-05-14
C04485,Cliente 4485,Portoviejo,Mayorista,2022-09-27
C04486,Cliente 4486,Montecristi,VIP,2022-02-13
C04487,Cliente 4487,Quito,Retail,2023-11-11
C04488,Cliente 4488,Cuenca,Corporativo,2022-08-16
C04489,Cliente 4489,Portoviejo,Corporativo,2023-02-06
C04490,Cliente 4490,Manta,Retail,2023-09-07
C04491,Cliente 4491,Cuenca,Retail,2021-09-14
C04492,Cliente 4492,Montecristi,Corporativo,2023-01-19
C04493,Cliente 4493,Manta,Mayorista,2021-12-04
C04494,Cliente 4494,Montecristi,Mayorista,2023-06-03
C04495,Cliente 4495,Quito,Retail,2023-12-20
C04496,Cliente 4496,Quito,Retail,2023-09-04
C04497,Cliente 4497,Montecristi,Retail,2022-09-29
C04498,Cliente 4498,Manta,VIP,2023-08-03
C04499,Cliente 4499,Guayaquil,VIP,2021-11-02
C04500,Cliente 4500,Montecristi,Mayorista,2021-06-25
C04501,Cliente 4501,Cuenca,Corporativo,2021-04-02
C04502,Cliente 4502,Montecristi,VIP,2022-01-25
C04503,Cliente 4503,Portoviejo,VIP,2021-04-25
C04504,Cliente 4504,Portoviejo,Mayorista,2021-12-25
C04505,Cliente 4505,Montecristi,Mayorista,2022-05-24
C04506,Cliente 4506,Guayaquil,Mayorista,2021-10-28
C04507,Cliente 4507,Montecristi,Retail,2021-12-09
C04508,Cliente 4508,Guayaquil,Mayorista,2021-07-31
C04509,Cliente 4509,Quito,VIP,2023-10-06
C04510,Cliente 4510,Quito,Mayorista,2022-09-24
C04511,Cliente 4511,Portoviejo,VIP,2022-01-09
C04512,Cliente 4512,Quito,VIP,2021-08-22
C04513,Cliente 4513,Quito,VIP,2021-06-19
C04514,Cliente 4514,Guayaquil,Corporativo,2021-05-27
C04515,Cliente 4515,Montecristi,VIP,2022-03-05
